"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
8.96.2-8.a.1.7,8.96.2.6,,8A2,,,,8,96,2,"[2, 2]",6,4,[],"[[2, 12]]",True,True,False,"[[2], [1]]",,1,False,"[[1, 0, 0, 7], [5, 0, 4, 7], [5, 4, 0, 5], [7, 4, 4, 1]]"
8.96.2-8.a.1.8,8.96.2.12,,8A2,,,,8,96,2,"[2, 2]",6,4,[],"[[2, 12]]",True,True,False,"[[2], [1]]",,1,False,"[[1, 0, 0, 7], [3, 0, 4, 1], [3, 4, 0, 3], [5, 4, 0, 1]]"
8.96.2-8.a.1.9,8.96.2.3,,8A2,,,,8,96,2,"[2, 2]",6,4,[],"[[2, 12]]",True,True,False,"[[2], [1]]",,1,False,"[[1, 0, 0, 7], [3, 4, 0, 7], [5, 4, 0, 5], [7, 4, 4, 5]]"
9.36.2.a.1,9.36.2.1,,9A2,,,,9,36,2,"[2, 2]",4,2,[],"[[3, 8]]",True,True,True,"[[2], [1]]",3,1,False,"[[2, 6, 6, 2], [4, 0, 0, 2]]"
9.54.2.a.1,9.54.2.1,,9B2,,,Xns(9),9,54,2,"[2, 2]",6,0,[],"[[3, 8]]",True,True,True,"[[2], [1]]",3,0,True,"[[0, 2, 5, 7], [7, 0, 0, 7]]"
9.54.2.b.1,9.54.2.2,,9B2,,,,9,54,2,"[2, 2]",6,0,[],"[[3, 8]]",True,True,True,"[[2], [1]]",3,0,,"[[1, 6, 2, 8], [4, 2, 0, 5]]"
9.72.2-9.a.1.1,9.72.2.1,,9A2,,,,9,72,2,"[2, 2]",4,2,[],"[[3, 8]]",True,True,False,"[[2], [1]]",,1,False,"[[1, 6, 3, 2], [4, 0, 0, 2]]"
10.30.2.a.1,10.30.2.1,,10B2,,,,10,30,2,"[2, 2]",3,3,[-4],"[[2, 2], [5, 4]]",False,False,True,"[[1], [2]]",3,2,False,"[[3, 4, 2, 7], [9, 2, 6, 9]]"
10.30.2.b.1,10.30.2.2,,10A2,,,,10,30,2,"[2, 2]",3,1,[-4],"[[2, 4], [5, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 7, 5, 2], [4, 1, 7, 1]]"
10.30.2.c.1,10.30.2.4,,10B2,,,,10,30,2,"[2, 2]",3,1,[-4],"[[2, 2], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[3, 4, 2, 3], [7, 3, 0, 1]]"
10.30.2.d.1,10.30.2.3,,10A2,,,,10,30,2,"[2, 2]",3,1,[-4],"[[2, 4], [5, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 1, 3, 4], [9, 1, 0, 7]]"
10.60.2.a.1,10.60.2.2,,10D2,,,,10,60,2,"[2, 2]",8,0,[],"[[2, 2], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[7, 3, 8, 1], [9, 5, 0, 9]]"
10.60.2.b.1,10.60.2.1,,10D2,,,,10,60,2,"[2, 2]",8,0,[],"[[2, 2], [5, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[1, 1, 2, 9], [1, 3, 8, 5]]"
10.60.2.c.1,10.60.2.3,,10C2,,,,10,60,2,"[2, 2]",6,2,[],"[[2, 4], [5, 4]]",True,True,True,"[[2], [1]]",3,1,False,"[[1, 1, 0, 3], [2, 3, 5, 8]]"
10.60.2.d.1,10.60.2.6,,10E2,,,,10,60,2,"[2, 2]",6,0,[],"[[2, 2], [5, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[3, 1, 6, 1], [3, 5, 4, 7]]"
10.60.2.e.1,10.60.2.5,,10E2,,,,10,60,2,"[2, 2]",6,0,"[-3, -7]","[[2, 2], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 5, 4, 9], [9, 2, 8, 7]]"
10.60.2.f.1,10.60.2.4,,10C2,,,,10,60,2,"[2, 2]",6,0,[-3],"[[2, 4], [5, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[4, 3, 7, 1], [6, 9, 3, 4]]"
10.90.2.a.1,10.90.2.1,,10F2,,,,10,90,2,"[2, 2]",12,4,[],"[[2, 2], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 5, 0, 1], [3, 4, 0, 1], [7, 8, 0, 3]]"
10.90.2.b.1,10.90.2.2,,10F2,,,,10,90,2,"[2, 2]",12,0,[],"[[2, 2], [5, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[9, 2, 0, 1], [9, 4, 4, 1], [9, 9, 4, 1]]"
12.24.2.a.1,12.24.2.1,,12A2,,,,12,24,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 4, 4, 5], [3, 1, 5, 6], [4, 1, 5, 7], [5, 9, 9, 8]]"
12.24.2.b.1,12.24.2.2,,12A2,,,,12,24,2,"[2, 2]",2,2,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 4, 7, 11], [2, 11, 7, 2], [3, 4, 8, 3], [10, 3, 3, 10]]"
12.24.2.c.1,12.24.2.3,,12A2,,,,12,24,2,"[2, 2]",2,0,[-3],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 9, 6, 11], [7, 2, 7, 1], [8, 7, 7, 1]]"
12.24.2.d.1,12.24.2.4,,12A2,,,,12,24,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 9, 9, 8], [4, 5, 7, 4], [5, 6, 9, 7]]"
12.36.2.a.1,12.36.2.2,,12B2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 6, 6, 11], [5, 0, 6, 7], [5, 8, 4, 5], [7, 4, 2, 1], [9, 10, 2, 3]]"
12.36.2.b.1,12.36.2.1,,12B2,,,,12,36,2,"[2, 2]",4,4,[],"[[2, 4], [3, 4]]",False,False,True,"[[1], [2]]",3,1,False,"[[5, 10, 4, 7], [9, 2, 8, 9], [9, 4, 4, 3], [11, 6, 0, 5], [11, 8, 4, 11]]"
12.36.2.ba.1,12.36.2.47,,12D2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[3, 7, 4, 3], [5, 8, 4, 5], [7, 2, 8, 5], [11, 1, 8, 5]]"
12.36.2.bb.1,12.36.2.11,,12D2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 5], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[7, 10, 8, 1], [9, 7, 4, 3], [11, 0, 0, 5], [11, 1, 4, 1]]"
12.36.2.bc.1,12.36.2.26,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 8, 8, 11], [3, 5, 8, 3], [7, 1, 2, 1]]"
12.36.2.bd.1,12.36.2.25,,12E2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 5], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 11, 10, 1], [5, 3, 0, 1], [5, 10, 10, 1], [11, 5, 10, 5]]"
12.36.2.be.1,12.36.2.36,,12E2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 8], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 6, 0, 11], [7, 9, 0, 1], [11, 4, 10, 7]]"
12.36.2.bf.1,12.36.2.38,,12E2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 7], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 1, 2, 7], [5, 9, 6, 5], [7, 4, 10, 11]]"
12.36.2.bg.1,12.36.2.9,,12D2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 8], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[5, 1, 2, 11], [5, 6, 0, 7], [7, 0, 6, 1]]"
12.36.2.bh.1,12.36.2.46,,12D2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 7], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[5, 1, 2, 11], [5, 10, 10, 7], [7, 8, 4, 1]]"
12.36.2.bi.1,12.36.2.45,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 11, 10, 7], [7, 3, 0, 1], [7, 11, 8, 11]]"
12.36.2.bj.1,12.36.2.10,,12D2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 5], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 1, 4, 5], [1, 7, 2, 1], [7, 11, 8, 5], [9, 4, 8, 9]]"
12.36.2.bk.1,12.36.2.5,,12C2,,,,12,36,2,"[2, 2]",4,4,[],"[[2, 8], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[3, 11, 4, 3], [9, 4, 8, 3], [9, 7, 2, 9], [11, 6, 0, 1]]"
12.36.2.bl.1,12.36.2.6,,12C2,,,,12,36,2,"[2, 2]",4,4,[],"[[2, 6], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 3, 6, 1], [1, 9, 6, 7], [3, 10, 4, 3], [11, 3, 0, 7]]"
12.36.2.bm.1,12.36.2.27,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 5], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[7, 9, 6, 5], [11, 0, 0, 5], [11, 1, 8, 5]]"
12.36.2.bn.1,12.36.2.28,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[5, 9, 6, 7], [5, 10, 10, 1], [7, 6, 6, 1], [11, 7, 2, 11]]"
12.36.2.bo.1,12.36.2.40,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[9, 4, 10, 3], [11, 7, 10, 7], [11, 8, 4, 5]]"
12.36.2.bp.1,12.36.2.42,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 7], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[1, 7, 4, 11], [1, 8, 2, 5], [9, 2, 8, 3]]"
12.36.2.bq.1,12.36.2.50,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 7], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[7, 5, 8, 11], [7, 9, 6, 7], [9, 8, 8, 3]]"
12.36.2.br.1,12.36.2.13,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[1, 1, 4, 5], [5, 6, 6, 11], [11, 2, 4, 5]]"
12.36.2.bs.1,12.36.2.49,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[7, 0, 6, 5], [7, 7, 2, 7], [11, 8, 10, 11]]"
12.36.2.bt.1,12.36.2.14,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 5], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[7, 2, 10, 1], [7, 5, 8, 5], [7, 8, 10, 7]]"
12.36.2.bu.1,12.36.2.22,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 4], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[1, 1, 2, 7], [1, 9, 6, 5], [9, 4, 8, 3]]"
12.36.2.bv.1,12.36.2.30,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[5, 1, 2, 11], [5, 2, 4, 11], [7, 9, 6, 5]]"
12.36.2.bw.1,12.36.2.24,,12B2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[5, 3, 6, 7], [5, 5, 10, 11], [9, 10, 2, 3], [11, 6, 0, 11]]"
12.36.2.bx.1,12.36.2.32,,12B2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 9, 6, 11], [3, 7, 8, 9], [5, 8, 10, 11], [9, 7, 8, 3]]"
12.36.2.c.1,12.36.2.15,,12B2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 10, 10, 11], [3, 2, 2, 7], [5, 10, 4, 1], [7, 6, 0, 7], [11, 10, 6, 7]]"
12.36.2.d.1,12.36.2.16,,12B2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 4], [3, 4]]",False,False,True,"[[1], [2]]",3,1,False,"[[7, 2, 6, 11], [7, 6, 0, 7], [9, 8, 2, 1], [11, 0, 0, 11], [11, 4, 4, 1]]"
12.36.2.e.1,12.36.2.17,,12E2,,,,12,36,2,"[2, 2]",4,4,[],"[[2, 5], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 6, 0, 7], [3, 10, 4, 9], [7, 8, 10, 7], [9, 2, 8, 3], [9, 4, 8, 3]]"
12.36.2.f.1,12.36.2.18,,12E2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 0, 6, 7], [3, 8, 10, 9], [7, 4, 4, 5], [7, 4, 8, 1], [9, 10, 4, 9]]"
12.36.2.g.1,12.36.2.19,,12E2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 5], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 0, 6, 5], [3, 10, 8, 9], [5, 6, 6, 1], [5, 10, 10, 7], [7, 0, 6, 11]]"
12.36.2.h.1,12.36.2.20,,12E2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 0, 0, 11], [1, 6, 6, 7], [1, 8, 10, 7], [3, 2, 2, 3], [7, 2, 2, 11]]"
12.36.2.i.1,12.36.2.4,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[5, 3, 6, 5], [7, 11, 10, 7], [9, 10, 4, 9], [11, 9, 6, 11]]"
12.36.2.j.1,12.36.2.34,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[3, 1, 2, 3], [7, 0, 10, 11], [7, 3, 4, 5], [11, 2, 6, 7]]"
12.36.2.k.1,12.36.2.39,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 5, 2, 5], [1, 6, 6, 5], [5, 9, 0, 11], [7, 8, 2, 11]]"
12.36.2.l.1,12.36.2.35,,12E2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 8], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[3, 5, 4, 9], [5, 8, 10, 5], [7, 3, 0, 5], [7, 7, 2, 7]]"
12.36.2.m.1,12.36.2.37,,12E2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 7], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[3, 8, 4, 3], [5, 1, 4, 7], [5, 10, 2, 5], [9, 2, 8, 9]]"
12.36.2.n.1,12.36.2.41,,12E2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 7], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 4, 10, 5], [1, 7, 4, 11], [3, 11, 8, 9], [5, 6, 6, 1]]"
12.36.2.o.1,12.36.2.33,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 2, 8, 5], [5, 9, 6, 1], [7, 1, 2, 7], [11, 6, 6, 7]]"
12.36.2.p.1,12.36.2.3,,12B2,,,,12,36,2,"[2, 2]",4,2,[-4],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 0, 0, 5], [1, 6, 0, 5], [1, 10, 4, 5], [11, 9, 0, 1], [11, 10, 4, 7]]"
12.36.2.q.1,12.36.2.23,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[5, 10, 10, 7], [7, 0, 6, 1], [11, 7, 8, 11]]"
12.36.2.r.1,12.36.2.31,,12B2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[5, 4, 2, 11], [7, 11, 4, 7], [9, 11, 8, 9]]"
12.36.2.s.1,12.36.2.21,,12B2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 4], [3, 4]]",False,False,True,"[[1], [2]]",3,1,False,"[[1, 7, 8, 1], [3, 5, 8, 9], [7, 9, 0, 11], [9, 5, 8, 9]]"
12.36.2.t.1,12.36.2.29,,12B2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[5, 1, 8, 5], [5, 10, 4, 1], [7, 7, 8, 7], [11, 10, 8, 5]]"
12.36.2.u.1,12.36.2.44,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 7], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 9, 6, 1], [1, 10, 2, 7], [3, 4, 4, 3]]"
12.36.2.v.1,12.36.2.8,,12D2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 8], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 11, 10, 1], [7, 0, 6, 1], [7, 11, 2, 11]]"
12.36.2.w.1,12.36.2.43,,12D2,,,,12,36,2,"[2, 2]",4,2,[],"[[2, 6], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[5, 5, 4, 5], [5, 8, 4, 11], [7, 8, 4, 1], [11, 11, 8, 7]]"
12.36.2.x.1,12.36.2.7,,12D2,,,,12,36,2,"[2, 2]",4,4,[],"[[2, 5], [3, 3]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 0, 0, 11], [3, 2, 4, 3], [5, 1, 4, 1], [9, 8, 8, 9]]"
12.36.2.y.1,12.36.2.48,,12D2,,,,12,36,2,"[2, 2]",4,0,[-4],"[[2, 7], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[1, 3, 6, 1], [1, 4, 8, 1], [11, 7, 4, 7]]"
12.36.2.z.1,12.36.2.12,,12D2,,,,12,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 4, 8, 1], [1, 5, 2, 5], [11, 5, 8, 7]]"
12.48.2-12.a.1.1,12.48.2.9,,12A2,,,,12,48,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,0,True,"[[2, 7, 11, 11], [8, 3, 3, 1], [10, 11, 11, 11]]"
12.48.2-12.a.1.2,12.48.2.11,,12A2,,,,12,48,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,0,True,"[[5, 9, 9, 4], [7, 7, 7, 8], [7, 9, 9, 2]]"
12.48.2-12.a.1.3,12.48.2.10,,12A2,,,,12,48,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,0,True,"[[4, 5, 1, 7], [11, 0, 0, 7], [11, 6, 6, 5]]"
12.48.2-12.a.1.4,12.48.2.3,,12A2,,,,12,48,2,"[2, 2]",2,0,[],"[[2, 6], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,0,True,"[[0, 7, 7, 9], [1, 11, 7, 10], [3, 7, 11, 0]]"
